inegi_entidad,entidad,inegi_municipio,municipio,id_delito,delito,carpetas,tasa,fecha
9,Ciudad de México,9007,Iztapalapa,4400,Robo a transeúnte total,202,11.290056586265564,2023-12
9,Ciudad de México,9017,Venustiano Carranza,4400,Robo a transeúnte total,99,22.949656575918198,2023-12
9,Ciudad de México,9006,Iztacalco,4400,Robo a transeúnte total,59,15.034107118844986,2023-12
9,Ciudad de México,9005,Gustavo A. Madero,4400,Robo a transeúnte total,88,7.534627199172974,2023-12
9,Ciudad de México,9004,Cuajimalpa De Morelos,4940,Robo en transporte público,0,0,2023-12
9,Ciudad de México,9013,Xochimilco,4940,Robo en transporte público,8,1.9401088058948517,2023-12
9,Ciudad de México,9016,Miguel Hidalgo,4940,Robo en transporte público,20,5.238248705863953,2023-12
9,Ciudad de México,9009,Milpa Alta,4940,Robo en transporte público,1,0.7207051515579224,2023-12
9,Ciudad de México,9014,Benito Juarez,4940,Robo en transporte público,25,5.66121906042099,2023-12
9,Ciudad de México,9012,Tlalpan,4940,Robo en transporte público,13,1.9117618799209595,2023-12
9,Ciudad de México,9002,Azcapotzalco,4940,Robo en transporte público,6,1.4786301255226135,2023-12
9,Ciudad de México,9003,Coyoacan,4940,Robo en transporte público,27,4.36564028263092,2023-12
9,Ciudad de México,9011,Tlahuac,4940,Robo en transporte público,11,3.0398497581481934,2023-12
9,Ciudad de México,9017,Venustiano Carranza,4940,Robo en transporte público,11,2.549961894750595,2023-12
9,Ciudad de México,9006,Iztacalco,4940,Robo en transporte público,16,4.077046036720276,2023-12
9,Ciudad de México,9010,Alvaro Obregon,4940,Robo en transporte público,25,3.320935070514679,2023-12
9,Ciudad de México,9008,La Magdalena Contreras,4940,Robo en transporte público,5,2.0529665052890778,2023-12
9,Ciudad de México,9005,Gustavo A. Madero,4940,Robo en transporte público,18,1.5411736965179443,2023-12
9,Ciudad de México,9007,Iztapalapa,4940,Robo en transporte público,35,1.95619797706604,2023-12
9,Ciudad de México,9015,Cuauhtemoc,4940,Robo en transporte público,69,12.534742832183838,2023-12
9,Ciudad de México,9011,Tlahuac,5000,Violación,4,1.1053998470306396,2023-12
9,Ciudad de México,9006,Iztacalco,5000,Violación,9,2.2933382987976074,2023-12
9,Ciudad de México,9013,Xochimilco,5000,Violación,8,1.9401088058948517,2023-12
9,Ciudad de México,9007,Iztapalapa,5000,Violación,25,1.3972842395305634,2023-12
9,Ciudad de México,9008,La Magdalena Contreras,5000,Violación,5,2.0529665052890778,2023-12
9,Ciudad de México,9009,Milpa Alta,5000,Violación,5,3.6035256385803223,2023-12
9,Ciudad de México,9005,Gustavo A. Madero,5000,Violación,20,1.7124152183532715,2023-12
9,Ciudad de México,9012,Tlalpan,5000,Violación,13,1.9117618799209595,2023-12
9,Ciudad de México,9015,Cuauhtemoc,5000,Violación,38,6.903191804885864,2023-12
9,Ciudad de México,9014,Benito Juarez,5000,Violación,9,2.0380387902259827,2023-12
9,Ciudad de México,9010,Alvaro Obregon,5000,Violación,14,1.8597236573696136,2023-12
9,Ciudad de México,9016,Miguel Hidalgo,5000,Violación,8,2.095299482345581,2023-12
9,Ciudad de México,9017,Venustiano Carranza,5000,Violación,6,1.390888273715973,2023-12
9,Ciudad de México,9002,Azcapotzalco,5000,Violación,2,0.49287670850753784,2023-12
9,Ciudad de México,9004,Cuajimalpa De Morelos,5000,Violación,2,1.0041420459747314,2023-12
9,Ciudad de México,9003,Coyoacan,5000,Violación,8,1.2935229539871216,2023-12
9,Ciudad de México,9003,Coyoacan,6000,Violencia familiar,159,25.708768844604492,2023-12
9,Ciudad de México,9016,Miguel Hidalgo,6000,Violencia familiar,87,22.786380767822266,2023-12
9,Ciudad de México,9017,Venustiano Carranza,6000,Violencia familiar,128,29.672283172607422,2023-12
9,Ciudad de México,9011,Tlahuac,6000,Violencia familiar,121,33.43834686279297,2023-12
9,Ciudad de México,9004,Cuajimalpa De Morelos,6000,Violencia familiar,80,40.16568374633789,2023-12
9,Ciudad de México,9013,Xochimilco,6000,Violencia familiar,107,25.948955535888672,2023-12
9,Ciudad de México,9012,Tlalpan,6000,Violencia familiar,147,21.61761474609375,2023-12
9,Ciudad de México,9002,Azcapotzalco,6000,Violencia familiar,90,22.17945098876953,2023-12
9,Ciudad de México,9015,Cuauhtemoc,6000,Violencia familiar,194,35.242610931396484,2023-12
9,Ciudad de México,9005,Gustavo A. Madero,6000,Violencia familiar,261,22.34701919555664,2023-12
9,Ciudad de México,9006,Iztacalco,6000,Violencia familiar,149,37.967491149902344,2023-12
9,Ciudad de México,9008,La Magdalena Contreras,6000,Violencia familiar,81,33.258056640625,2023-12
9,Ciudad de México,9009,Milpa Alta,6000,Violencia familiar,30,21.62115478515625,2023-12
9,Ciudad de México,9010,Alvaro Obregon,6000,Violencia familiar,172,22.848033905029297,2023-12
9,Ciudad de México,9014,Benito Juarez,6000,Violencia familiar,72,16.304311752319336,2023-12
9,Ciudad de México,9007,Iztapalapa,6000,Violencia familiar,387,21.629959106445312,2023-12
9,Ciudad de México,9010,Alvaro Obregon,7000,Trata de personas,0,0,2023-12
9,Ciudad de México,9008,La Magdalena Contreras,7000,Trata de personas,0,0,2023-12
9,Ciudad de México,9011,Tlahuac,7000,Trata de personas,0,0,2023-12
9,Ciudad de México,9014,Benito Juarez,7000,Trata de personas,0,0,2023-12
9,Ciudad de México,9005,Gustavo A. Madero,7000,Trata de personas,2,0.17124152183532715,2023-12
9,Ciudad de México,9003,Coyoacan,7000,Trata de personas,1,0.1616903692483902,2023-12
9,Ciudad de México,9007,Iztapalapa,7000,Trata de personas,0,0,2023-12
9,Ciudad de México,9004,Cuajimalpa De Morelos,7000,Trata de personas,1,0.5020710229873657,2023-12
9,Ciudad de México,9017,Venustiano Carranza,7000,Trata de personas,0,0,2023-12
9,Ciudad de México,9009,Milpa Alta,7000,Trata de personas,0,0,2023-12
9,Ciudad de México,9012,Tlalpan,7000,Trata de personas,0,0,2023-12
9,Ciudad de México,9015,Cuauhtemoc,7000,Trata de personas,2,0.36332589387893677,2023-12
9,Ciudad de México,9013,Xochimilco,7000,Trata de personas,0,0,2023-12
9,Ciudad de México,9016,Miguel Hidalgo,7000,Trata de personas,0,0,2023-12
9,Ciudad de México,9006,Iztacalco,7000,Trata de personas,0,0,2023-12
9,Ciudad de México,9002,Azcapotzalco,7000,Trata de personas,0,0,2023-12
9,Ciudad de México,9004,Cuajimalpa De Morelos,8000,Narcomenudeo,2,1.0041420459747314,2023-12
9,Ciudad de México,9010,Alvaro Obregon,8000,Narcomenudeo,29,3.8522849082946777,2023-12
9,Ciudad de México,9013,Xochimilco,8000,Narcomenudeo,2,0.4850272238254547,2023-12
9,Ciudad de México,9015,Cuauhtemoc,8000,Narcomenudeo,37,6.721529006958008,2023-12
9,Ciudad de México,9011,Tlahuac,8000,Narcomenudeo,12,3.316199541091919,2023-12
9,Ciudad de México,9012,Tlalpan,8000,Narcomenudeo,9,1.323527455329895,2023-12
9,Ciudad de México,9008,La Magdalena Contreras,8000,Narcomenudeo,4,1.6423732042312622,2023-12
9,Ciudad de México,9007,Iztapalapa,8000,Narcomenudeo,89,4.974331855773926,2023-12
9,Ciudad de México,9005,Gustavo A. Madero,8000,Narcomenudeo,43,3.6816928386688232,2023-12
9,Ciudad de México,9014,Benito Juarez,8000,Narcomenudeo,0,0,2023-12
9,Ciudad de México,9003,Coyoacan,8000,Narcomenudeo,10,1.6169037818908691,2023-12
9,Ciudad de México,9016,Miguel Hidalgo,8000,Narcomenudeo,9,2.3572118282318115,2023-12
9,Ciudad de México,9009,Milpa Alta,8000,Narcomenudeo,2,1.4414103031158447,2023-12
9,Ciudad de México,9002,Azcapotzalco,8000,Narcomenudeo,6,1.4786300659179688,2023-12
9,Ciudad de México,9006,Iztacalco,8000,Narcomenudeo,6,1.5288922786712646,2023-12
9,Ciudad de México,9017,Venustiano Carranza,8000,Narcomenudeo,13,3.0135912895202637,2023-12
9,Ciudad de México,9015,Cuauhtemoc,9000,Lesiones dolosas,30,5.449888229370117,2023-12
9,Ciudad de México,9012,Tlalpan,9000,Lesiones dolosas,29,4.264699459075928,2023-12
9,Ciudad de México,9014,Benito Juarez,9000,Lesiones dolosas,13,2.943833827972412,2023-12
9,Ciudad de México,9002,Azcapotzalco,9000,Lesiones dolosas,7,1.72506844997406,2023-12
9,Ciudad de México,9007,Iztapalapa,9000,Lesiones dolosas,57,3.1858081817626953,2023-12
9,Ciudad de México,9013,Xochimilco,9000,Lesiones dolosas,29,7.032894611358643,2023-12
9,Ciudad de México,9016,Miguel Hidalgo,9000,Lesiones dolosas,10,2.619124412536621,2023-12
9,Ciudad de México,9011,Tlahuac,9000,Lesiones dolosas,9,2.487149715423584,2023-12
9,Ciudad de México,9017,Venustiano Carranza,9000,Lesiones dolosas,19,4.404479503631592,2023-12
9,Ciudad de México,9006,Iztacalco,9000,Lesiones dolosas,8,2.038522958755493,2023-12
9,Ciudad de México,9003,Coyoacan,9000,Lesiones dolosas,17,2.7487363815307617,2023-12
9,Ciudad de México,9008,La Magdalena Contreras,9000,Lesiones dolosas,18,7.390679359436035,2023-12
9,Ciudad de México,9009,Milpa Alta,9000,Lesiones dolosas,3,2.1621153354644775,2023-12
9,Ciudad de México,9010,Alvaro Obregon,9000,Lesiones dolosas,27,3.5866100788116455,2023-12
9,Ciudad de México,9004,Cuajimalpa De Morelos,9000,Lesiones dolosas,6,3.0124263763427734,2023-12
9,Ciudad de México,9005,Gustavo A. Madero,9000,Lesiones dolosas,42,3.59607195854187,2023-12
9,Ciudad de México,9002,Azcapotzalco,0,Total de delitos,930,229.1876678466797,2023-01
9,Ciudad de México,9010,Alvaro Obregon,0,Total de delitos,1270,168.70350646972656,2023-01
9,Ciudad de México,9009,Milpa Alta,0,Total de delitos,204,147.0238494873047,2023-01
9,Ciudad de México,9003,Coyoacan,0,Total de delitos,1386,224.1028594970703,2023-01
9,Ciudad de México,9016,Miguel Hidalgo,0,Total de delitos,1083,283.6511535644531,2023-01
9,Ciudad de México,9007,Iztapalapa,0,Total de delitos,2590,144.75865173339844,2023-01
9,Ciudad de México,9006,Iztacalco,0,Total de delitos,890,226.78567504882812,2023-01
9,Ciudad de México,9015,Cuauhtemoc,0,Total de delitos,2510,455.9739990234375,2023-01
9,Ciudad de México,9017,Venustiano Carranza,0,Total de delitos,1115,258.4734191894531,2023-01
9,Ciudad de México,9005,Gustavo A. Madero,0,Total de delitos,1861,159.34024047851562,2023-01
9,Ciudad de México,9013,Xochimilco,0,Total de delitos,641,155.4512176513672,2023-01
9,Ciudad de México,9011,Tlahuac,0,Total de delitos,608,168.02078247070312,2023-01
9,Ciudad de México,9012,Tlalpan,0,Total de delitos,1153,169.55857849121094,2023-01
9,Ciudad de México,9008,La Magdalena Contreras,0,Total de delitos,351,144.11825561523438,2023-01
9,Ciudad de México,9004,Cuajimalpa De Morelos,0,Total de delitos,301,151.12338256835938,2023-01
9,Ciudad de México,9014,Benito Juarez,0,Total de delitos,1360,307.9703063964844,2023-01
9,Ciudad de México,9007,Iztapalapa,1100,Homicidio doloso,18,1.0060446336865425,2023-01
9,Ciudad de México,9008,La Magdalena Contreras,1100,Homicidio doloso,0,0,2023-01
9,Ciudad de México,9013,Xochimilco,1100,Homicidio doloso,2,0.4850272238254547,2023-01
9,Ciudad de México,9003,Coyoacan,1100,Homicidio doloso,3,0.4850711226463318,2023-01
9,Ciudad de México,9012,Tlalpan,1100,Homicidio doloso,4,0.5882344245910645,2023-01
9,Ciudad de México,9015,Cuauhtemoc,1100,Homicidio doloso,7,1.2716405391693115,2023-01
9,Ciudad de México,9006,Iztacalco,1100,Homicidio doloso,3,0.7644461393356323,2023-01
9,Ciudad de México,9010,Alvaro Obregon,1100,Homicidio doloso,6,0.7970244288444519,2023-01
9,Ciudad de México,9009,Milpa Alta,1100,Homicidio doloso,1,0.7207051515579224,2023-01
9,Ciudad de México,9014,Benito Juarez,1100,Homicidio doloso,1,0.22644875943660736,2023-01
9,Ciudad de México,9017,Venustiano Carranza,1100,Homicidio doloso,4,0.9272588789463043,2023-01
9,Ciudad de México,9011,Tlahuac,1100,Homicidio doloso,6,1.6580997705459595,2023-01
9,Ciudad de México,9005,Gustavo A. Madero,1100,Homicidio doloso,8,0.6849660873413086,2023-01
9,Ciudad de México,9016,Miguel Hidalgo,1100,Homicidio doloso,1,0.26191243529319763,2023-01
9,Ciudad de México,9004,Cuajimalpa De Morelos,1100,Homicidio doloso,0,0,2023-01
9,Ciudad de México,9002,Azcapotzalco,1100,Homicidio doloso,1,0.24643835425376892,2023-01
9,Ciudad de México,9010,Alvaro Obregon,1120,Feminicidio,0,0,2023-01
9,Ciudad de México,9011,Tlahuac,1120,Feminicidio,0,0,2023-01
9,Ciudad de México,9008,La Magdalena Contreras,1120,Feminicidio,0,0,2023-01
9,Ciudad de México,9007,Iztapalapa,1120,Feminicidio,2,0.2170047014951706,2023-01
9,Ciudad de México,9013,Xochimilco,1120,Feminicidio,1,0.4750751852989197,2023-01
9,Ciudad de México,9012,Tlalpan,1120,Feminicidio,1,0.28193554282188416,2023-01
9,Ciudad de México,9003,Coyoacan,1120,Feminicidio,0,0,2023-01
9,Ciudad de México,9002,Azcapotzalco,1120,Feminicidio,0,0,2023-01
9,Ciudad de México,9014,Benito Juarez,1120,Feminicidio,1,0.4197465479373932,2023-01
9,Ciudad de México,9015,Cuauhtemoc,1120,Feminicidio,0,0,2023-01
9,Ciudad de México,9004,Cuajimalpa De Morelos,1120,Feminicidio,0,0,2023-01
9,Ciudad de México,9017,Venustiano Carranza,1120,Feminicidio,1,0.4375448524951935,2023-01
9,Ciudad de México,9016,Miguel Hidalgo,1120,Feminicidio,0,0,2023-01
9,Ciudad de México,9005,Gustavo A. Madero,1120,Feminicidio,1,0.1645275354385376,2023-01
9,Ciudad de México,9006,Iztacalco,1120,Feminicidio,0,0,2023-01
9,Ciudad de México,9009,Milpa Alta,1120,Feminicidio,0,0,2023-01
9,Ciudad de México,9015,Cuauhtemoc,1200,Homicidio culposo,0,0,2023-01
9,Ciudad de México,9012,Tlalpan,1200,Homicidio culposo,7,1.0294102430343628,2023-01
9,Ciudad de México,9013,Xochimilco,1200,Homicidio culposo,1,0.24251361191272736,2023-01
9,Ciudad de México,9011,Tlahuac,1200,Homicidio culposo,1,0.2763499617576599,2023-01
9,Ciudad de México,9004,Cuajimalpa De Morelos,1200,Homicidio culposo,1,0.5020710229873657,2023-01
9,Ciudad de México,9016,Miguel Hidalgo,1200,Homicidio culposo,3,0.7857372760772705,2023-01
9,Ciudad de México,9002,Azcapotzalco,1200,Homicidio culposo,3,0.7393150329589844,2023-01
9,Ciudad de México,9005,Gustavo A. Madero,1200,Homicidio culposo,9,0.7705868482589722,2023-01
9,Ciudad de México,9017,Venustiano Carranza,1200,Homicidio culposo,4,0.9272588491439819,2023-01
9,Ciudad de México,9008,La Magdalena Contreras,1200,Homicidio culposo,0,0,2023-01
9,Ciudad de México,9014,Benito Juarez,1200,Homicidio culposo,4,0.9057950377464294,2023-01
9,Ciudad de México,9003,Coyoacan,1200,Homicidio culposo,2,0.3233807384967804,2023-01
9,Ciudad de México,9010,Alvaro Obregon,1200,Homicidio culposo,5,0.6641870141029358,2023-01
9,Ciudad de México,9006,Iztacalco,1200,Homicidio culposo,2,0.5096307396888733,2023-01
9,Ciudad de México,9009,Milpa Alta,1200,Homicidio culposo,1,0.7207051515579224,2023-01
9,Ciudad de México,9007,Iztapalapa,1200,Homicidio culposo,4,0.223565474152565,2023-01
9,Ciudad de México,9016,Miguel Hidalgo,2000,Secuestro,0,0,2023-01
9,Ciudad de México,9004,Cuajimalpa De Morelos,2000,Secuestro,0,0,2023-01
9,Ciudad de México,9002,Azcapotzalco,2000,Secuestro,0,0,2023-01
9,Ciudad de México,9012,Tlalpan,2000,Secuestro,0,0,2023-01
9,Ciudad de México,9003,Coyoacan,2000,Secuestro,0,0,2023-01
9,Ciudad de México,9006,Iztacalco,2000,Secuestro,0,0,2023-01
9,Ciudad de México,9007,Iztapalapa,2000,Secuestro,0,0,2023-01
9,Ciudad de México,9011,Tlahuac,2000,Secuestro,1,0.2763499617576599,2023-01
9,Ciudad de México,9009,Milpa Alta,2000,Secuestro,0,0,2023-01
9,Ciudad de México,9010,Alvaro Obregon,2000,Secuestro,0,0,2023-01
9,Ciudad de México,9013,Xochimilco,2000,Secuestro,0,0,2023-01
9,Ciudad de México,9015,Cuauhtemoc,2000,Secuestro,0,0,2023-01
9,Ciudad de México,9005,Gustavo A. Madero,2000,Secuestro,0,0,2023-01
9,Ciudad de México,9008,La Magdalena Contreras,2000,Secuestro,0,0,2023-01
9,Ciudad de México,9017,Venustiano Carranza,2000,Secuestro,0,0,2023-01
9,Ciudad de México,9014,Benito Juarez,2000,Secuestro,0,0,2023-01
9,Ciudad de México,9015,Cuauhtemoc,3000,Extorsión,7,1.2716405391693115,2023-01
9,Ciudad de México,9008,La Magdalena Contreras,3000,Extorsión,0,0,2023-01
9,Ciudad de México,9012,Tlalpan,3000,Extorsión,3,0.44117581844329834,2023-01
9,Ciudad de México,9005,Gustavo A. Madero,3000,Extorsión,5,0.42810380458831787,2023-01
9,Ciudad de México,9017,Venustiano Carranza,3000,Extorsión,1,0.23181471228599548,2023-01
9,Ciudad de México,9009,Milpa Alta,3000,Extorsión,1,0.7207051515579224,2023-01
9,Ciudad de México,9010,Alvaro Obregon,3000,Extorsión,3,0.39851221442222595,2023-01
9,Ciudad de México,9013,Xochimilco,3000,Extorsión,1,0.24251361191272736,2023-01
9,Ciudad de México,9014,Benito Juarez,3000,Extorsión,2,0.4528975188732147,2023-01
9,Ciudad de México,9002,Azcapotzalco,3000,Extorsión,1,0.24643835425376892,2023-01
9,Ciudad de México,9011,Tlahuac,3000,Extorsión,3,0.8290498852729797,2023-01
9,Ciudad de México,9007,Iztapalapa,3000,Extorsión,5,0.27945685386657715,2023-01
9,Ciudad de México,9016,Miguel Hidalgo,3000,Extorsión,4,1.0476497411727905,2023-01
9,Ciudad de México,9004,Cuajimalpa De Morelos,3000,Extorsión,1,0.5020710229873657,2023-01
9,Ciudad de México,9003,Coyoacan,3000,Extorsión,2,0.3233807384967804,2023-01
9,Ciudad de México,9006,Iztacalco,3000,Extorsión,3,0.7644461393356323,2023-01
9,Ciudad de México,9014,Benito Juarez,4001,Robo con violencia,66,14.945618629455566,2023-01
9,Ciudad de México,9005,Gustavo A. Madero,4001,Robo con violencia,151,12.928735733032227,2023-01
9,Ciudad de México,9011,Tlahuac,4001,Robo con violencia,40,11.053998947143555,2023-01
9,Ciudad de México,9016,Miguel Hidalgo,4001,Robo con violencia,67,17.548133850097656,2023-01
9,Ciudad de México,9017,Venustiano Carranza,4001,Robo con violencia,110,25.499618530273438,2023-01
9,Ciudad de México,9007,Iztapalapa,4001,Robo con violencia,274,15.31423568725586,2023-01
9,Ciudad de México,9009,Milpa Alta,4001,Robo con violencia,10,7.2070512771606445,2023-01
9,Ciudad de México,9008,La Magdalena Contreras,4001,Robo con violencia,21,8.622459411621094,2023-01
9,Ciudad de México,9015,Cuauhtemoc,4001,Robo con violencia,125,22.707868576049805,2023-01
9,Ciudad de México,9003,Coyoacan,4001,Robo con violencia,60,9.701422691345215,2023-01
9,Ciudad de México,9004,Cuajimalpa De Morelos,4001,Robo con violencia,6,3.0124263763427734,2023-01
9,Ciudad de México,9010,Alvaro Obregon,4001,Robo con violencia,114,15.143464088439941,2023-01
9,Ciudad de México,9013,Xochimilco,4001,Robo con violencia,34,8.245462417602539,2023-01
9,Ciudad de México,9006,Iztacalco,4001,Robo con violencia,82,20.894861221313477,2023-01
9,Ciudad de México,9012,Tlalpan,4001,Robo con violencia,70,10.294102668762207,2023-01
9,Ciudad de México,9002,Azcapotzalco,4001,Robo con violencia,99,24.397396087646484,2023-01
9,Ciudad de México,9006,Iztacalco,4100,Robo de vehículo,21,5.351122856140137,2023-01
9,Ciudad de México,9008,La Magdalena Contreras,4100,Robo de vehículo,3,1.231779932975769,2023-01
9,Ciudad de México,9014,Benito Juarez,4100,Robo de vehículo,29,6.567014217376709,2023-01
9,Ciudad de México,9004,Cuajimalpa De Morelos,4100,Robo de vehículo,5,2.510355234146118,2023-01
9,Ciudad de México,9013,Xochimilco,4100,Robo de vehículo,24,5.820326328277588,2023-01
9,Ciudad de México,9015,Cuauhtemoc,4100,Robo de vehículo,28,5.086562156677246,2023-01
9,Ciudad de México,9017,Venustiano Carranza,4100,Robo de vehículo,29,6.722626686096191,2023-01
9,Ciudad de México,9009,Milpa Alta,4100,Robo de vehículo,9,6.486346244812012,2023-01
9,Ciudad de México,9007,Iztapalapa,4100,Robo de vehículo,87,4.862549304962158,2023-01
9,Ciudad de México,9005,Gustavo A. Madero,4100,Robo de vehículo,62,5.308487415313721,2023-01
9,Ciudad de México,9011,Tlahuac,4100,Robo de vehículo,29,8.014148712158203,2023-01
9,Ciudad de México,9012,Tlalpan,4100,Robo de vehículo,44,6.470578670501709,2023-01
9,Ciudad de México,9016,Miguel Hidalgo,4100,Robo de vehículo,14,3.666774034500122,2023-01
9,Ciudad de México,9010,Alvaro Obregon,4100,Robo de vehículo,14,1.859723687171936,2023-01
9,Ciudad de México,9002,Azcapotzalco,4100,Robo de vehículo,13,3.2036986351013184,2023-01
9,Ciudad de México,9003,Coyoacan,4100,Robo de vehículo,40,6.467615127563477,2023-01
9,Ciudad de México,9011,Tlahuac,4200,Robo a casa habitación,6,1.6580997705459595,2023-01
9,Ciudad de México,9014,Benito Juarez,4200,Robo a casa habitación,16,3.6231801509857178,2023-01
9,Ciudad de México,9013,Xochimilco,4200,Robo a casa habitación,16,3.8802177906036377,2023-01
9,Ciudad de México,9005,Gustavo A. Madero,4200,Robo a casa habitación,37,3.167968273162842,2023-01
9,Ciudad de México,9009,Milpa Alta,4200,Robo a casa habitación,13,9.369166374206543,2023-01
9,Ciudad de México,9010,Alvaro Obregon,4200,Robo a casa habitación,23,3.055260419845581,2023-01
9,Ciudad de México,9003,Coyoacan,4200,Robo a casa habitación,23,3.718878746032715,2023-01
9,Ciudad de México,9002,Azcapotzalco,4200,Robo a casa habitación,19,4.682328701019287,2023-01
9,Ciudad de México,9007,Iztapalapa,4200,Robo a casa habitación,52,2.906351327896118,2023-01
9,Ciudad de México,9008,La Magdalena Contreras,4200,Robo a casa habitación,8,3.2847464084625244,2023-01
9,Ciudad de México,9006,Iztacalco,4200,Robo a casa habitación,11,2.802969217300415,2023-01
9,Ciudad de México,9004,Cuajimalpa De Morelos,4200,Robo a casa habitación,6,3.0124263763427734,2023-01
9,Ciudad de México,9015,Cuauhtemoc,4200,Robo a casa habitación,18,3.269932985305786,2023-01
9,Ciudad de México,9016,Miguel Hidalgo,4200,Robo a casa habitación,6,1.571474552154541,2023-01
9,Ciudad de México,9017,Venustiano Carranza,4200,Robo a casa habitación,9,2.086332321166992,2023-01
9,Ciudad de México,9012,Tlalpan,4200,Robo a casa habitación,28,4.117640972137451,2023-01
9,Ciudad de México,9002,Azcapotzalco,4300,Robo a negocio,68,16.757808685302734,2023-01
9,Ciudad de México,9005,Gustavo A. Madero,4300,Robo a negocio,109,9.332663536071777,2023-01
9,Ciudad de México,9008,La Magdalena Contreras,4300,Robo a negocio,12,4.927119731903076,2023-01
9,Ciudad de México,9006,Iztacalco,4300,Robo a negocio,31,7.8992767333984375,2023-01
9,Ciudad de México,9007,Iztapalapa,4300,Robo a negocio,103,5.756811141967773,2023-01
9,Ciudad de México,9010,Alvaro Obregon,4300,Robo a negocio,62,8.235918998718262,2023-01
9,Ciudad de México,9017,Venustiano Carranza,4300,Robo a negocio,43,9.968032836914062,2023-01
9,Ciudad de México,9013,Xochimilco,4300,Robo a negocio,16,3.8802177906036377,2023-01
9,Ciudad de México,9009,Milpa Alta,4300,Robo a negocio,2,1.4414103031158447,2023-01
9,Ciudad de México,9012,Tlalpan,4300,Robo a negocio,75,11.02939510345459,2023-01
9,Ciudad de México,9015,Cuauhtemoc,4300,Robo a negocio,129,23.434518814086914,2023-01
9,Ciudad de México,9016,Miguel Hidalgo,4300,Robo a negocio,60,15.71474552154541,2023-01
9,Ciudad de México,9004,Cuajimalpa De Morelos,4300,Robo a negocio,16,8.033136367797852,2023-01
9,Ciudad de México,9014,Benito Juarez,4300,Robo a negocio,90,20.380388259887695,2023-01
9,Ciudad de México,9011,Tlahuac,4300,Robo a negocio,10,2.7634997367858887,2023-01
9,Ciudad de México,9003,Coyoacan,4300,Robo a negocio,106,17.139179229736328,2023-01
9,Ciudad de México,9015,Cuauhtemoc,4400,Robo a transeúnte total,262,47.59569036960602,2023-01
9,Ciudad de México,9013,Xochimilco,4400,Robo a transeúnte total,40,9.700544193387032,2023-01
9,Ciudad de México,9012,Tlalpan,4400,Robo a transeúnte total,81,11.911747336387634,2023-01
9,Ciudad de México,9002,Azcapotzalco,4400,Robo a transeúnte total,103,25.383149951696396,2023-01
9,Ciudad de México,9008,La Magdalena Contreras,4400,Robo a transeúnte total,20,8.211866229772568,2023-01
9,Ciudad de México,9010,Alvaro Obregon,4400,Robo a transeúnte total,125,16.604676097631454,2023-01
9,Ciudad de México,9009,Milpa Alta,4400,Robo a transeúnte total,4,2.8828206062316895,2023-01
9,Ciudad de México,9004,Cuajimalpa De Morelos,4400,Robo a transeúnte total,7,3.5144972801208496,2023-01
9,Ciudad de México,9011,Tlahuac,4400,Robo a transeúnte total,28,7.737799048423767,2023-01
9,Ciudad de México,9003,Coyoacan,4400,Robo a transeúnte total,103,16.654108583927155,2023-01
9,Ciudad de México,9014,Benito Juarez,4400,Robo a transeúnte total,113,25.588710367679596,2023-01
9,Ciudad de México,9016,Miguel Hidalgo,4400,Robo a transeúnte total,97,25.405506134033203,2023-01
9,Ciudad de México,9007,Iztapalapa,4400,Robo a transeúnte total,241,13.46981991827488,2023-01
9,Ciudad de México,9017,Venustiano Carranza,4400,Robo a transeúnte total,128,29.672284245491028,2023-01
9,Ciudad de México,9006,Iztacalco,4400,Robo a transeúnte total,77,19.62078395485878,2023-01
9,Ciudad de México,9005,Gustavo A. Madero,4400,Robo a transeúnte total,152,13.014356136322021,2023-01
9,Ciudad de México,9004,Cuajimalpa De Morelos,4940,Robo en transporte público,2,1.0041420459747314,2023-01
9,Ciudad de México,9013,Xochimilco,4940,Robo en transporte público,15,3.6377039551734924,2023-01
9,Ciudad de México,9016,Miguel Hidalgo,4940,Robo en transporte público,28,7.333548069000244,2023-01
9,Ciudad de México,9009,Milpa Alta,4940,Robo en transporte público,2,1.4414103031158447,2023-01
9,Ciudad de México,9014,Benito Juarez,4940,Robo en transporte público,33,7.472809195518494,2023-01
9,Ciudad de México,9012,Tlalpan,4940,Robo en transporte público,32,4.705875515937805,2023-01
9,Ciudad de México,9002,Azcapotzalco,4940,Robo en transporte público,9,2.2179451882839203,2023-01
9,Ciudad de México,9003,Coyoacan,4940,Robo en transporte público,29,4.689020991325378,2023-01
9,Ciudad de México,9011,Tlahuac,4940,Robo en transporte público,8,2.210799753665924,2023-01
9,Ciudad de México,9017,Venustiano Carranza,4940,Robo en transporte público,22,5.099923491477966,2023-01
9,Ciudad de México,9006,Iztacalco,4940,Robo en transporte público,15,3.8222306072711945,2023-01
9,Ciudad de México,9010,Alvaro Obregon,4940,Robo en transporte público,16,2.125398486852646,2023-01
9,Ciudad de México,9008,La Magdalena Contreras,4940,Robo en transporte público,1,0.41059330105781555,2023-01
9,Ciudad de México,9005,Gustavo A. Madero,4940,Robo en transporte público,32,2.7398643493652344,2023-01
9,Ciudad de México,9007,Iztapalapa,4940,Robo en transporte público,38,2.1238720566034317,2023-01
9,Ciudad de México,9015,Cuauhtemoc,4940,Robo en transporte público,88,15.98633885383606,2023-01
